filename,led_role,gauss_x,gauss_y,sigma_x,sigma_y,FWHM_px,centroid_x,centroid_y,centroid_to_gauss_dist
range466_exp20_1.dng,central,621.608420978491,405.907515011073,38.5481167573703,16.5795405271346,64.9077838211072,635.171996542783,397.057044079516,16.1957222067615
range466_exp20_10.dng,central,629.127623790924,390.867187383923,389.46307632881,3.89029403674968,463.137684179589,634.083714547118,379.060841720037,12.8043989909252
range466_exp20_11.dng,central,652.377016729418,379.793535011135,2.31119061231911,2.67486350189161,5.87062354011001,652.342479176874,378.804017638413,0.99011992882431
range466_exp20_12.dng,central,634.229134260842,378.736986400963,2.35921337748586,2.26400483478124,5.4434173890423,634.15187470337,379.049833887043,0.322246161758074
range466_exp20_13.dng,central,652.36826469984,379.227379562135,2.15351286725814,2.55269927487227,5.541135164899,652.333774250441,378.856261022928,0.37271780376421
range466_exp20_14.dng,central,645.866981377062,403.97997421372,4.67632674753187,11.0555924882444,18.5228987253535,634.955479452055,397.244863013699,12.8227375055446
range466_exp20_15.dng,central,652.395439795789,379.226464401035,2.21362092882322,2.52615354491027,5.58065174643959,652.299437675726,378.842549203374,0.395736384543384
range466_exp20_16.dng,central,652.382007476999,379.220359285668,2.17264307038242,2.5019289568747,5.5038818180776,652.277697841727,378.851798561151,0.383037214467332
range466_exp20_17.dng,central,634.273304135692,378.642485508158,2.30744010154663,2.253246111242,5.36979166823391,634.120470588235,379.049882352941,0.435120997387023
range466_exp20_18.dng,central,646.197216756312,403.33707984197,4.68477678862198,10.0543389643325,17.3539632578573,635.218181818182,396.937272727273,12.7081367351008
range466_exp20_19.dng,central,561.511246495534,379.399919270869,103.622946094298,2.43735277347316,124.876319619086,634.01743919229,379.062872877467,72.5069760757575
range466_exp20_2.dng,central,652.401877594723,379.257950337303,2.16181505637501,2.52652175719465,5.5200885973664,652.375883184173,378.899670277909,0.359221812171368
range466_exp20_20.dng,central,652.410062894438,379.281419633919,2.17271888351175,2.53513901700089,5.54307289515196,652.370912640312,378.903855539287,0.379588445494583
range466_exp20_21.dng,central,617.567872793938,380.040187104968,2.18027868787622,2.26339034980457,5.23201462710084,617.227442605446,379.463961558996,0.669274676845596
range466_exp20_22.dng,central,634.227547118603,403.404309739399,35.192414606254,9.99337519364598,53.2021424560384,635.153658536585,397.047154471545,6.42425913690598
range466_exp20_23.dng,central,634.162767218004,378.37046344098,2.38464453615183,2.26485398886602,5.47436005816343,634.222280334728,361.404811715481,16.9657561069939
range466_exp20_24.dng,central,652.418369655644,379.258495518359,2.21506371403044,2.54160284065443,5.60054062967333,652.39923591213,378.863419293219,0.395539282261655
range466_exp20_25.dng,central,652.368210327295,379.25718498358,2.14841899904331,2.54614314896232,5.52741836035086,652.367757009346,378.825700934579,0.431484287128567
range466_exp20_26.dng,central,629.109811893115,402.171259758574,1498.21246798738,97.7112068141666,1879.05443440859,635.213682432432,396.808277027027,8.12519657236828
range466_exp20_27.dng,central,617.800826275502,380.160443929067,1.91701193435895,2.17587350397403,4.81899896207897,634.145238095238,379.012380952381,16.3846832844454
range466_exp20_28.dng,central,652.406300129322,379.241336546141,2.15524922261525,2.57522990839599,5.56970732896063,652.322686707374,378.92249882574,0.329619016866865
range466_exp20_29.dng,central,634.167151811295,378.733661345407,2.33683865664779,2.2979347492753,5.45702257469283,634.186654223052,379.13392440504,0.400737895601546
range466_exp20_3.dng,central,617.541804928252,379.971982797481,2.18720510660163,2.31333046492387,5.29896977932869,617.158108795119,379.313675648195,0.761965238959092
range466_exp20_30.dng,central,652.416674079133,379.215240456786,2.1740739751423,2.55334622270381,5.56610571441022,652.399715504979,378.862968231389,0.352680186604705
range466_exp20_31.dng,central,652.430754787904,379.268541036721,2.14625025180904,2.48107263099281,5.44825026387954,652.280952380952,378.899523809524,0.398264328174758
range466_exp20_32.dng,central,633.612007152458,361.554511216174,2.09681103546415,2.24606836967417,5.11334403591804,634.279371954521,361.299945858148,0.71426836730958
range466_exp20_33.dng,central,634.244894260152,378.66956101885,2.32871956356325,2.24241250353092,5.38209070807141,634.017560073937,378.974121996303,0.380050287737678
range466_exp20_34.dng,central,634.259128136355,378.720714750211,2.34044413084329,2.23112608075992,5.38260658323238,634.050855513308,379.118346007605,0.448874261199292
range466_exp20_35.dng,central,652.433232033409,379.232074539655,2.16439322227887,2.54644423914508,5.54658105611942,652.297335203366,378.841982234689,0.413085892774259
range466_exp20_36.dng,central,634.261692292274,378.650575241397,2.36532735122967,2.23137420843746,5.41219645132432,634.127238454288,379.045711592837,0.417385398377321
range466_exp20_37.dng,central,552.923711058593,378.896211272886,42.8330390528059,2.41178715045338,53.2716524315313,652.194534506716,378.882352941176,99.2708244154429
range466_exp20_38.dng,central,634.221254582388,378.692368675678,2.34397521551189,2.24378588989261,5.4016698826086,634.086666666667,379.049523809524,0.381672237254446
range466_exp20_39.dng,central,652.413783495982,379.156873815709,2.20675790918803,2.5838422147543,5.64049430966148,652.380742913001,378.826490713587,0.332031134521286
range466_exp20_4.dng,central,634.27546479888,378.730627350281,2.33443069172395,2.28168944731235,5.43506005579969,634.065176908752,379.065642458101,0.395545344053101
range466_exp20_40.dng,central,634.25950917315,378.699078178738,2.32775508397208,2.27812000476788,5.42299744435152,634.064882032668,379.105716878403,0.450815656202966
range466_exp20_41.dng,central,634.073468467912,402.691349073873,109.975113209217,39.5421740390242,176.042956226892,635.124570446735,396.959621993127,5.8273073282638
range466_exp20_42.dng,central,635.277256617656,402.183936219658,461.335042093736,242.446742882317,828.638803218262,635.120524017467,397.08384279476,5.10250115635951
range466_exp20_43.dng,central,652.401833047289,379.210543070762,2.15552199208518,2.55266021898217,5.54345474122367,652.426800190749,378.853600381497,0.357814814774868
range466_exp20_44.dng,central,652.347903370572,379.271017100414,2.20072541195091,2.50830077767475,5.54444844892886,652.242771913722,378.885727397889,0.399375485090649
range466_exp20_45.dng,central,634.283516649903,378.653283577702,2.35507142570885,2.25435250793996,5.42717588525585,634.085875175974,378.938526513374,0.347024040330903
range466_exp20_46.dng,central,583.541946035449,379.630687488288,24.3785802699371,2.2573656088158,31.3613946634143,634.096109839817,379.017391304348,50.5578837587981
range466_exp20_47.dng,central,617.569339691475,380.05939377931,2.17906600657351,2.30574590636851,5.28045660676729,617.225271879855,379.369238736406,0.771165768327078
range466_exp20_48.dng,central,652.406351121752,379.189731698079,2.17220898875423,2.49922793675164,5.50019052197051,652.473906911142,378.913963328632,0.283922486372026
range466_exp20_49.dng,central,617.635241150336,380.012479484027,2.21954554197988,2.29010195003391,5.30969823387187,617.305355303811,379.463954685891,0.640081343196695
range466_exp20_5.dng,central,607.420626401045,380.114061868847,6.75021658005189,2.07667301878246,10.3928566914625,634.221709006928,379.042494226328,26.8224958954215
range466_exp20_50.dng,central,652.409781789971,379.196711016502,2.19350620455579,2.51955753192432,5.5492022917603,652.424131627057,378.790219378428,0.406744845878615
range466_exp20_51.dng,central,635.474635859857,403.583095049104,169.480831695846,126.194660815171,348.130900068174,635.393238434164,396.98665480427,6.59694243150301
range466_exp20_52.dng,central,631.477540100527,402.203875647351,46.1496769313533,22.6518980979164,81.0075736667798,635.222128378378,396.809966216216,6.56629273806024
range466_exp20_53.dng,central,634.307239970984,378.44352762837,2.3855311463707,2.02491848047652,5.19290180346094,634.395587480759,361.476141611083,16.967616024124
range466_exp20_54.dng,central,617.644464812849,380.038144419995,2.19699311089501,2.29304257647236,5.28660712427216,617.350253807107,379.556852791878,0.564093739723418
range466_exp20_55.dng,central,634.218608008057,378.764683592345,2.3387586658945,2.27547427365618,5.43283805068875,634.072402444758,379.066290550071,0.335175810117697
range466_exp20_56.dng,central,652.420366145134,379.231041593973,2.15604243010511,2.50521064255813,5.48819996493733,652.455399061033,378.881220657277,0.351570750983496
range466_exp20_57.dng,central,645.63403262932,405.489094272338,4.76873415855045,11.7757648030411,19.4796371716916,635.341290893015,397.148541114058,13.2478435768378
range466_exp20_58.dng,central,623.975905594777,390.873874744725,117.322220570647,3.88823154211562,142.714241999999,634.118877793628,379.082263433191,15.5538414016917
range466_exp20_59.dng,central,634.273190657341,378.66798457759,2.37773872373204,2.24591899111837,5.44393486321174,634.111111111111,379.091807909605,0.453757640228461
range466_exp20_6.dng,central,635.20507255764,415.84818879552,55.3914826855408,73.4090104022554,151.650822349466,635.025538707103,396.988028731046,18.8610145554546
range466_exp20_60.dng,central,617.573708229354,380.081184651546,2.15101192170336,2.29840851253311,5.23878637149728,617.286461055933,379.506011500261,0.642911418935143
range466_exp20_7.dng,central,634.128496678083,492.242192297227,2.22951252632099,39.8158991226051,49.5046338699583,634.209927611169,361.271975180972,130.970242431157
range466_exp20_8.dng,central,636.181231426147,403.168056327699,1119.70843380578,393.567695035536,1781.7444939762,635.111603188663,397.284322409212,5.98016967902926
range466_exp20_9.dng,central,642.235890845211,402.987927554975,44.807826195251,19.5055486444473,75.723127673599,635.214995483288,396.914182475158,9.28349885429348
range466_exp20_1.dng,central,621.608420978491,405.907515011073,38.5481167573703,16.5795405271346,64.9077838211072,635.20361271,397.115681594834,16.1902925555839
range466_exp20_10.dng,central,629.127623790924,390.867187383923,389.46307632881,3.89029403674968,463.137684179589,634.118000399122,378.993035322291,12.8801919967994
range466_exp20_11.dng,central,652.377016729418,379.793535011135,2.31119061231911,2.67486350189161,5.87062354011001,652.348704007305,378.889596779214,0.90438152201444
range466_exp20_12.dng,central,634.229134260842,378.736986400963,2.35921337748586,2.26400483478124,5.4434173890423,634.167165905757,378.989361042824,0.259871192876001
range466_exp20_13.dng,central,652.36826469984,379.227379562135,2.15351286725814,2.55269927487227,5.541135164899,652.32976770326,378.92858748595,0.301261885303388
range466_exp20_14.dng,central,645.866981377062,403.97997421372,4.67632674753187,11.0555924882444,18.5228987253535,635.00624766878,397.289444237225,12.7561251188829
range466_exp20_15.dng,central,652.395439795789,379.226464401035,2.21362092882322,2.52615354491027,5.58065174643959,652.311250199968,378.921212605983,0.316648932458043
range466_exp20_16.dng,central,652.382007476999,379.220359285668,2.17264307038242,2.5019289568747,5.5038818180776,652.296612402944,378.924848460275,0.307601961302329
range466_exp20_17.dng,central,634.273304135692,378.642485508158,2.30744010154663,2.253246111242,5.36979166823391,634.14345646168,378.976179269416,0.358066955677742
range466_exp20_18.dng,central,646.197216756312,403.33707984197,4.68477678862198,10.0543389643325,17.3539632578573,635.255124162397,397.010199054001,12.6395732063626
range466_exp20_19.dng,central,561.511246495534,379.399919270869,103.622946094298,2.43735277347316,124.876319619086,634.063416297307,379.003630091655,72.5532520846505
range466_exp20_2.dng,central,652.401877594723,379.257950337303,2.16181505637501,2.52652175719465,5.5200885973664,652.374063342991,378.967529223699,0.291749988563422
range466_exp20_20.dng,central,652.410062894438,379.281419633919,2.17271888351175,2.53513901700089,5.54307289515196,652.365603340121,378.979946936509,0.304733390447768
range466_exp20_21.dng,central,617.567872793938,380.040187104968,2.18027868787622,2.26339034980457,5.23201462710084,617.295487593768,379.567732256203,0.545350604100474
range466_exp20_22.dng,central,634.227547118603,403.404309739399,35.192414606254,9.99337519364598,53.2021424560384,635.189459316661,397.098097921803,6.37915218231619
range466_exp20_23.dng,central,634.162767218004,378.37046344098,2.38464453615183,2.26485398886602,5.47436005816343,634.113042046844,361.433308249459,16.9372281845149
range466_exp20_24.dng,central,652.418369655644,379.258495518359,2.21506371403044,2.54160284065443,5.60054062967333,652.393928413254,378.941699883239,0.317737074891974
range466_exp20_25.dng,central,652.368210327295,379.25718498358,2.14841899904331,2.54614314896232,5.52741836035086,652.360374136151,378.912641989038,0.344632095109302
range466_exp20_26.dng,central,629.109811893115,402.171259758574,1498.21246798738,97.7112068141666,1879.05443440859,635.228836222796,396.881086315013,8.08878197321414
range466_exp20_27.dng,central,617.800826275502,380.160443929067,1.91701193435895,2.17587350397403,4.81899896207897,634.164610322846,378.961381863048,16.4076560844714
range466_exp20_28.dng,central,652.406300129322,379.241336546141,2.15524922261525,2.57522990839599,5.56970732896063,652.333770283422,378.981350175773,0.26991385907966
range466_exp20_29.dng,central,634.167151811295,378.733661345407,2.33683865664779,2.2979347492753,5.45702257469283,634.178579435443,379.057169061449,0.323709488481118
range466_exp20_3.dng,central,617.541804928252,379.971982797481,2.18720510660163,2.31333046492387,5.29896977932869,617.240686220255,379.44779192031,0.604523408989026
range466_exp20_30.dng,central,652.416674079133,379.215240456786,2.1740739751423,2.55334622270381,5.56610571441022,652.39045670618,378.93387087069,0.28258838373951
range466_exp20_31.dng,central,652.430754787904,379.268541036721,2.14625025180904,2.48107263099281,5.44825026387954,652.309471899225,378.968083817829,0.324012468078275
range466_exp20_32.dng,central,633.612007152458,361.554511216174,2.09681103546415,2.24606836967417,5.11334403591804,634.159039976867,361.345887852719,0.585464447050336
range466_exp20_33.dng,central,634.244894260152,378.66956101885,2.32871956356325,2.24241250353092,5.38209070807141,634.070110403739,378.925699089371,0.310090482976786
range466_exp20_34.dng,central,634.259128136355,378.720714750211,2.34044413084329,2.23112608075992,5.38260658323238,634.097596790205,379.041508107214,0.359166749137521
range466_exp20_35.dng,central,652.433232033409,379.232074539655,2.16439322227887,2.54644423914508,5.54658105611942,652.316450463574,378.92291490325,0.330480885733469
range466_exp20_36.dng,central,634.261692292274,378.650575241397,2.36532735122967,2.23137420843746,5.41219645132432,634.157682661075,378.970210928827,0.336132378775432
range466_exp20_37.dng,central,552.923711058593,378.896211272886,42.8330390528059,2.41178715045338,53.2716524315313,652.241611267828,378.948000710157,99.3179137120654
range466_exp20_38.dng,central,634.221254582388,378.692368675678,2.34397521551189,2.24378588989261,5.4016698826086,634.118043143938,378.985161478033,0.31045164863163
range466_exp20_39.dng,central,652.413783495982,379.156873815709,2.20675790918803,2.5838422147543,5.64049430966148,652.376558858405,378.898863311117,0.260681978898848
range466_exp20_4.dng,central,634.27546479888,378.730627350281,2.33443069172395,2.28168944731235,5.43506005579969,634.10805987101,379.008416825538,0.324332240826305
range466_exp20_40.dng,central,634.25950917315,378.699078178738,2.32775508397208,2.27812000476788,5.42299744435152,634.107267464912,379.025513440647,0.360190946506454
range466_exp20_41.dng,central,634.073468467912,402.691349073873,109.975113209217,39.5421740390242,176.042956226892,635.157615334022,397.031898900686,5.76235634875866
range466_exp20_42.dng,central,635.277256617656,402.183936219658,461.335042093736,242.446742882317,828.638803218262,635.146838105253,397.138616700923,5.04700485778541
range466_exp20_43.dng,central,652.401833047289,379.210543070762,2.15552199208518,2.55266021898217,5.54345474122367,652.410217378067,378.918183847856,0.292479421876652
range466_exp20_44.dng,central,652.347903370572,379.271017100414,2.20072541195091,2.50830077767475,5.54444844892886,652.262124146566,378.956824539781,0.325691633954827
range466_exp20_45.dng,central,634.283516649903,378.653283577702,2.35507142570885,2.25435250793996,5.42717588525585,634.127253468049,378.890224277362,0.283829309900388
range466_exp20_46.dng,central,583.541946035449,379.630687488288,24.3785802699371,2.2573656088158,31.3613946634143,634.121277574449,378.967120657587,50.5836841271065
range466_exp20_47.dng,central,617.569339691475,380.05939377931,2.17906600657351,2.30574590636851,5.28045660676729,617.296365393693,379.508777450606,0.614567578616069
range466_exp20_48.dng,central,652.406351121752,379.189731698079,2.17220898875423,2.49922793675164,5.50019052197051,652.439574425773,378.961917072686,0.230224437176324
range466_exp20_49.dng,central,617.635241150336,380.012479484027,2.21954554197988,2.29010195003391,5.30969823387187,617.367607345396,379.566410117922,0.520197782505898
range466_exp20_5.dng,central,607.420626401045,380.114061868847,6.75021658005189,2.07667301878246,10.3928566914625,634.213497872684,378.987094952917,26.8165623472766
range466_exp20_50.dng,central,652.409781789971,379.196711016502,2.19350620455579,2.51955753192432,5.5492022917603,652.40551013291,378.874200798233,0.322538506138514
range466_exp20_51.dng,central,635.474635859857,403.583095049104,169.480831695846,126.194660815171,348.130900068174,635.416454954075,397.039720539379,6.54363316455915
range466_exp20_52.dng,central,631.477540100527,402.203875647351,46.1496769313533,22.6518980979164,81.0075736667798,635.245621312684,396.884725294985,6.51857319453289
range466_exp20_53.dng,central,634.307239970984,378.44352762837,2.3855311463707,2.02491848047652,5.19290180346094,634.260675766184,361.481442989445,16.9621485526802
range466_exp20_54.dng,central,617.644464812849,380.038144419995,2.19699311089501,2.29304257647236,5.28660712427216,617.399302181786,379.639629891352,0.467887321060131
range466_exp20_55.dng,central,634.218608008057,378.764683592345,2.3387586658945,2.27547427365618,5.43283805068875,634.10856967339,379.011610525238,0.270335616011413
range466_exp20_56.dng,central,652.420366145134,379.231041593973,2.15604243010511,2.50521064255813,5.48819996493733,652.435368691326,378.945819626093,0.285616258909292
range466_exp20_57.dng,central,645.63403262932,405.489094272338,4.76873415855045,11.7757648030411,19.4796371716916,635.377823804248,397.203265738645,13.1850208173232
range466_exp20_58.dng,central,623.975905594777,390.873874744725,117.322220570647,3.88823154211562,142.714241999999,634.140836319201,379.020234865273,15.61520396998
range466_exp20_59.dng,central,634.273190657341,378.66798457759,2.37773872373204,2.24591899111837,5.44393486321174,634.141256617557,379.010321336233,0.366880153690644
range466_exp20_6.dng,central,635.20507255764,415.84818879552,55.3914826855408,73.4090104022554,151.650822349466,635.067362718973,397.052291293521,18.7964019670065
range466_exp20_60.dng,central,617.573708229354,380.081184651546,2.15101192170336,2.29840851253311,5.23878637149728,617.339562804395,379.613750141579,0.522799293360045
range466_exp20_7.dng,central,634.128496678083,492.242192297227,2.22951252632099,39.8158991226051,49.5046338699583,634.099182763744,361.316354011887,130.92584156699
range466_exp20_8.dng,central,636.181231426147,403.168056327699,1119.70843380578,393.567695035536,1781.7444939762,635.144631894426,397.330690771982,5.92869085213835
range466_exp20_9.dng,central,642.235890845211,402.987927554975,44.807826195251,19.5055486444473,75.723127673599,635.251398030386,396.978175879646,9.21413344159236
range466_exp20_1.dng,central,621.608420978491,405.907515011073,38.5481167573703,16.5795405271346,64.9077838211072,635.237527674998,397.175669174523,16.1863424237236
range466_exp20_10.dng,central,629.127623790924,390.867187383923,389.46307632881,3.89029403674968,463.137684179589,634.151523214607,378.921334573371,12.9592810290797
range466_exp20_11.dng,central,652.377016729418,379.793535011135,2.31119061231911,2.67486350189161,5.87062354011001,652.362739723713,378.985831753124,0.807829428711896
range466_exp20_12.dng,central,634.229134260842,378.736986400963,2.35921337748586,2.26400483478124,5.4434173890423,634.182002321103,378.92572208482,0.19453168920452
range466_exp20_13.dng,central,652.36826469984,379.227379562135,2.15351286725814,2.55269927487227,5.541135164899,652.335228990872,379.014850710321,0.215081079875363
range466_exp20_14.dng,central,645.866981377062,403.97997421372,4.67632674753187,11.0555924882444,18.5228987253535,635.05813888959,397.336720228035,12.6871548992403
range466_exp20_15.dng,central,652.395439795789,379.226464401035,2.21362092882322,2.52615354491027,5.58065174643959,652.329547445447,379.01019758225,0.226082150425747
range466_exp20_16.dng,central,652.382007476999,379.220359285668,2.17264307038242,2.5019289568747,5.5038818180776,652.317665850755,379.008560913624,0.22135581146209
range466_exp20_17.dng,central,634.273304135692,378.642485508158,2.30744010154663,2.253246111242,5.36979166823391,634.170692823753,378.897048494833,0.274465654540596
range466_exp20_18.dng,central,646.197216756312,403.33707984197,4.68477678862198,10.0543389643325,17.3539632578573,635.293907304444,397.084872777047,12.5687012131676
range466_exp20_19.dng,central,561.511246495534,379.399919270869,103.622946094298,2.43735277347316,124.876319619086,634.105586063821,378.93607044358,72.5958214575078
range466_exp20_2.dng,central,652.401877594723,379.257950337303,2.16181505637501,2.52652175719465,5.5200885973664,652.377866790356,379.051900145975,0.20744445057161
range466_exp20_20.dng,central,652.410062894438,379.281419633919,2.17271888351175,2.53513901700089,5.54307289515196,652.372201274498,379.069328788329,0.215443795565474
range466_exp20_21.dng,central,617.567872793938,380.040187104968,2.18027868787622,2.26339034980457,5.23201462710084,617.366964236773,379.687058056463,0.406281150485825
range466_exp20_22.dng,central,634.227547118603,403.404309739399,35.192414606254,9.99337519364598,53.2021424560384,635.226471843003,397.152640310959,6.33097316749168
range466_exp20_23.dng,central,634.162767218004,378.37046344098,2.38464453615183,2.26485398886602,5.47436005816343,633.991421101256,361.466833628712,16.9044982274522
range466_exp20_24.dng,central,652.418369655644,379.258495518359,2.21506371403044,2.54160284065443,5.60054062967333,652.397058871438,379.034848529273,0.224660021478767
range466_exp20_25.dng,central,652.368210327295,379.25718498358,2.14841899904331,2.54614314896232,5.52741836035086,652.358468439344,379.014319081872,0.243061207503945
range466_exp20_26.dng,central,629.109811893115,402.171259758574,1498.21246798738,97.7112068141666,1879.05443440859,635.245481754346,396.956459176881,8.05236547561311
range466_exp20_27.dng,central,617.800826275502,380.160443929067,1.91701193435895,2.17587350397403,4.81899896207897,634.185950108289,378.903463519947,16.4332675620121
range466_exp20_28.dng,central,652.406300129322,379.241336546141,2.15524922261525,2.57522990839599,5.56970732896063,652.351732235337,379.055882014243,0.193315903266055
range466_exp20_29.dng,central,634.167151811295,378.733661345407,2.33683865664779,2.2979347492753,5.45702257469283,634.172627961044,378.97832431219,0.2447242438567
range466_exp20_3.dng,central,617.541804928252,379.971982797481,2.18720510660163,2.31333046492387,5.29896977932869,617.322191222085,379.587037344599,0.44318526784132
range466_exp20_30.dng,central,652.416674079133,379.215240456786,2.1740739751423,2.55334622270381,5.56610571441022,652.391920055707,379.014942318108,0.20182196618292
range466_exp20_31.dng,central,652.430754787904,379.268541036721,2.14625025180904,2.48107263099281,5.44825026387954,652.342496083174,379.051199794162,0.234577950109452
range466_exp20_32.dng,central,633.612007152458,361.554511216174,2.09681103546415,2.24606836967417,5.11334403591804,634.03186744073,361.395821050788,0.448848783287103
range466_exp20_33.dng,central,634.244894260152,378.66956101885,2.32871956356325,2.24241250353092,5.38209070807141,634.116433256395,378.867829318316,0.23624679481321
range466_exp20_34.dng,central,634.259128136355,378.720714750211,2.34044413084329,2.23112608075992,5.38260658323238,634.139130397027,378.961909930876,0.269396682644942
range466_exp20_35.dng,central,652.433232033409,379.232074539655,2.16439322227887,2.54644423914508,5.54658105611942,652.342854961577,379.014446663215,0.235647846831797
range466_exp20_36.dng,central,634.261692292274,378.650575241397,2.36532735122967,2.23137420843746,5.41219645132432,634.184072191286,378.892046487863,0.253639986885467
range466_exp20_37.dng,central,552.923711058593,378.896211272886,42.8330390528059,2.41178715045338,53.2716524315313,652.286496695756,379.026722294486,99.3628713489271
range466_exp20_38.dng,central,634.221254582388,378.692368675678,2.34397521551189,2.24378588989261,5.4016698826086,634.146440010373,378.915089744398,0.234950834512087
range466_exp20_39.dng,central,652.413783495982,379.156873815709,2.20675790918803,2.5838422147543,5.64049430966148,652.380529712762,378.977355784037,0.182572007147803
range466_exp20_4.dng,central,634.27546479888,378.730627350281,2.33443069172395,2.28168944731235,5.43506005579969,634.148707422404,378.944550801345,0.248657747529907
range466_exp20_40.dng,central,634.25950917315,378.699078178738,2.32775508397208,2.27812000476788,5.42299744435152,634.146025067563,378.94324137885,0.26924767503141
range466_exp20_41.dng,central,634.073468467912,402.691349073873,109.975113209217,39.5421740390242,176.042956226892,635.192710488539,397.107130632909,5.69527859697278
range466_exp20_42.dng,central,635.277256617656,402.183936219658,461.335042093736,242.446742882317,828.638803218262,635.174013939222,397.195711048616,4.98929347780527
range466_exp20_43.dng,central,652.401833047289,379.210543070762,2.15552199208518,2.55266021898217,5.54345474122367,652.401787588083,378.997983467921,0.212559607702648
range466_exp20_44.dng,central,652.347903370572,379.271017100414,2.20072541195091,2.50830077767475,5.54444844892886,652.284182684816,379.044427841415,0.235378457142586
range466_exp20_45.dng,central,634.283516649903,378.653283577702,2.35507142570885,2.25435250793996,5.42717588525585,634.16570933279,378.836044665533,0.217440058845168
range466_exp20_46.dng,central,583.541946035449,379.630687488288,24.3785802699371,2.2573656088158,31.3613946634143,634.145720298812,378.912059951526,50.6088766446564
range466_exp20_47.dng,central,617.569339691475,380.05939377931,2.17906600657351,2.30574590636851,5.28045660676729,617.370187044031,379.654682303321,0.451057818667926
range466_exp20_48.dng,central,652.406351121752,379.189731698079,2.17220898875423,2.49922793675164,5.50019052197051,652.419780883472,379.024030342928,0.166244691941248
range466_exp20_49.dng,central,617.635241150336,380.012479484027,2.21954554197988,2.29010195003391,5.30969823387187,617.433793907898,379.678084932858,0.390385331868051
range466_exp20_5.dng,central,607.420626401045,380.114061868847,6.75021658005189,2.07667301878246,10.3928566914625,634.210621002415,378.928104480696,26.8162321303346
range466_exp20_50.dng,central,652.409781789971,379.196711016502,2.19350620455579,2.51955753192432,5.5492022917603,652.398255855085,378.969312388082,0.22769054302314
range466_exp20_51.dng,central,635.474635859857,403.583095049104,169.480831695846,126.194660815171,348.130900068174,635.440505693593,397.094465037281,6.48871977346675
range466_exp20_52.dng,central,631.477540100527,402.203875647351,46.1496769313533,22.6518980979164,81.0075736667798,635.27027331037,396.962242974769,6.46989476539803
range466_exp20_53.dng,central,634.307239970984,378.44352762837,2.3855311463707,2.02491848047652,5.19290180346094,634.117614136404,361.498785021371,16.9458036095835
range466_exp20_54.dng,central,617.644464812849,380.038144419995,2.19699311089501,2.29304257647236,5.28660712427216,617.458514023533,379.73823262784,0.352880686806302
range466_exp20_55.dng,central,634.218608008057,378.764683592345,2.3387586658945,2.27547427365618,5.43283805068875,634.13915092104,378.952508485705,0.203940234488052
range466_exp20_56.dng,central,652.420366145134,379.231041593973,2.15604243010511,2.50521064255813,5.48819996493733,652.424925095016,379.02311342051,0.207978146312139
range466_exp20_57.dng,central,645.63403262932,405.489094272338,4.76873415855045,11.7757648030411,19.4796371716916,635.415827904515,397.260551979792,13.1194746868252
range466_exp20_58.dng,central,623.975905594777,390.873874744725,117.322220570647,3.88823154211562,142.714241999999,634.160626071989,378.952756269039,15.6793366221372
range466_exp20_59.dng,central,634.273190657341,378.66798457759,2.37773872373204,2.24591899111837,5.44393486321174,634.172692677753,378.926104711119,0.276994309028768
range466_exp20_6.dng,central,635.20507255764,415.84818879552,55.3914826855408,73.4090104022554,151.650822349466,635.110786659412,397.120012545114,18.7284135872976
range466_exp20_60.dng,central,617.573708229354,380.081184651546,2.15101192170336,2.29840851253311,5.23878637149728,617.398999652736,379.735194680711,0.387597918805423
range466_exp20_7.dng,central,634.128496678083,492.242192297227,2.22951252632099,39.8158991226051,49.5046338699583,633.973004409534,361.365065239009,130.877219426677
range466_exp20_8.dng,central,636.181231426147,403.168056327699,1119.70843380578,393.567695035536,1781.7444939762,635.179576218993,397.380923302714,5.87317816883605
range466_exp20_9.dng,central,642.235890845211,402.987927554975,44.807826195251,19.5055486444473,75.723127673599,635.289286416779,397.043912191783,9.14257248934698
